PRODUTO,COR_PRODUTO,ID_CAMPANHA,STATUS_INTEGRACAO,DETALHE_INTEGRACAO
379368,59592,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
379362,0024,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
379362,0011,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
379361,0024,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
379361,0011,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
379337,0206,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
379335,07448,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
379332,07742,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
379331,07722,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
379330,59489,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
379318,07546,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
379280,59494,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
379278,07448,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
379160,04338,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
379139,59600,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
379122,59479,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
379040,0101,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
379024,0101,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
378962,0026,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
378930,2276,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
378917,02542,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
378401,07742,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
378400,07742,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
378364,07448,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
378364,05024,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
378170,59566,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
378169,59566,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
378143,59533,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
378122,55452,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
378112,0109,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
378109,0003,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
378106,0105,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
378010,59559,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
373839,59503,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
373840,59503,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
373841,59503,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
373852,05052,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
373857,0105,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
373942,0013,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
373943,5336,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
373944,2276,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
373968,0013,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
373973,0013,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
373982,59881,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374039,07448,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
376637,10071,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
376635,07448,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374064,59588,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374066,59588,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374088,07448,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374090,2276,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374093,0026,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374096,0024,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374105,0024,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374157,07448,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374159,07448,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374191,59537,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
376236,07448,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374202,59459,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374208,59535,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
376236,0013,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374214,59556,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374215,0101,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374231,0013,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374233,51293,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
376128,59473,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374469,59556,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374471,59556,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
376106,59608,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374497,59473,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374498,59473,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374499,59473,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374502,59522,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374504,59520,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374535,59612,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374536,59489,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374537,59489,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375851,0101,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374720,59570,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374758,59535,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374759,59611,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374830,61697,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374833,61697,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375838,59599,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374850,59526,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374864,59521,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374908,59574,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374910,59566,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374918,59526,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374919,59526,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374931,59536,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374934,59536,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374952,59489,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374955,59559,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374956,59559,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374959,59559,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374960,59559,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374965,59552,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374975,59501,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375749,59612,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374977,59555,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374978,59501,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374979,59501,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374995,0003,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374997,59497,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
374999,55390,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375000,55390,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375001,55390,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375006,59476,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375008,59459,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375010,59460,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375012,59459,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375747,55390,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375048,59560,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375049,59576,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375050,59576,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375052,59576,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375053,0109,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375742,59497,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375075,0024,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375738,59476,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375736,59548,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375731,59558,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375729,59459,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375728,59534,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375712,59533,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375711,59557,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375699,59547,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375677,60556,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375676,60556,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375213,59500,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375214,07852,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375217,07546,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375224,59489,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375227,07448,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375233,7122,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375237,05052,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375242,07488,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375244,07836,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375247,07448,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375248,07448,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375253,07448,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375254,1566,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375257,07039,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375260,07039,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375273,07722,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375275,07448,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375276,8391,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375277,59566,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375278,11056,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375279,07448,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375284,07891,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375287,07546,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375290,07488,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375291,07820,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375305,07448,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375568,0109,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375553,07448,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375354,0024,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375364,07448,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375544,60578,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375379,59499,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375541,60575,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375536,60572,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375524,0105,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375389,11092,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375396,03328,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375399,0105,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375404,0101,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
375470,07448,54,INTEGRADO_VALIDADO,Produto/cor ativo na campanha 54; carga Linx sem delta.
