ID_CAMPANHA,LIBERAR_GRADE_WEB,PRODUTO,COR_PRODUTO,ESTOQUE,ES1,ES2,ES3,ES4,ES5,ES6,ES7,ES8,ES9,ES10,ES11,ES12,ES13,ES14,ES15,ES16,R_PRODUTO,R_ESTOQUE,R_ES1,R_ES2,R_ES3,R_ES4,R_ES5,R_ES6,R_ES7,R_ES8,R_ES9,R_ES10,R_ES11,R_ES12,R_ES13,R_ES14,R_ES15,R_ES16,status
99,0,373288,07448,43,9,16,9,6,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373291,07448,31,7,12,6,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373311,07448,43,9,16,9,6,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373311,11069,19,4,7,4,3,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373312,07039,25,6,11,5,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373312,07448,43,10,18,9,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373312,07847,13,3,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373314,07448,22,6,8,4,3,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373315,04097,19,4,6,4,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373404,0109,52,7,13,14,9,4,3,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373406,0109,79,21,34,14,7,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373407,0109,103,14,26,28,18,8,5,4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373408,0109,58,5,12,16,12,6,4,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373409,0101,57,8,14,15,10,5,3,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373410,0101,51,4,10,15,11,6,3,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373420,0101,97,13,24,26,17,8,5,4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373421,0101,51,4,10,15,11,6,3,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373423,0105,98,8,20,27,20,11,7,5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373443,0109,28,7,11,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373445,0003,52,6,12,14,10,5,3,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373449,0101,98,8,20,27,20,11,7,5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373450,0101,79,11,20,21,14,6,4,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373451,0105,85,7,17,24,18,9,6,4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373839,59503,20,4,6,5,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373840,59503,18,4,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373841,59503,18,3,6,4,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373852,05052,35,5,9,9,6,3,2,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373857,0105,92,8,19,26,19,10,6,4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373942,0013,40,9,15,8,5,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373943,07836,18,4,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373943,11069,26,6,10,5,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373943,5336,31,7,12,6,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373944,2276,15,3,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373968,0013,23,5,8,5,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373973,0013,25,4,9,6,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,373982,59881,52,11,19,11,7,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374039,07448,25,6,11,5,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374064,59588,38,8,12,9,5,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374065,59588,16,3,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374066,59588,18,3,6,4,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374088,07448,28,6,10,6,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374090,2276,24,5,9,5,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374093,0026,31,7,12,6,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374096,0024,30,6,12,6,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374105,0024,26,5,10,5,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374157,07448,16,4,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374159,07448,45,10,17,8,7,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374191,59537,29,6,11,6,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374202,59459,49,10,18,11,6,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374208,59535,90,19,34,19,12,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374214,59556,48,10,18,10,7,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374215,0101,57,8,14,15,10,5,3,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374231,0013,22,5,7,5,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374233,51293,29,7,10,6,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374469,59556,114,21,38,26,17,12,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374471,59556,32,6,10,8,5,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374497,59473,18,3,6,4,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374498,59473,27,5,9,6,4,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374499,59473,22,4,8,5,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374502,59522,21,4,7,5,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374504,59520,24,5,8,6,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374535,59612,83,15,28,19,12,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374536,59489,25,5,8,6,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374537,59489,32,6,10,8,5,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374720,59570,29,6,10,7,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374758,59535,27,5,9,6,4,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374759,59611,24,5,8,6,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374830,61697,37,7,14,8,5,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374833,61697,36,8,13,8,4,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374850,59526,48,10,18,10,7,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374864,59521,29,5,10,7,4,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374908,59574,37,7,13,9,5,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374910,59566,16,3,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374918,59526,16,3,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374919,59526,18,3,6,4,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374931,59536,32,6,10,8,5,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374934,59536,14,3,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374952,59489,16,3,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374955,59559,27,5,9,6,4,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374956,59559,29,6,9,7,4,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374959,59559,16,3,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374960,59559,21,4,7,5,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374965,59552,19,4,6,4,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374975,59501,19,4,6,4,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374977,59555,101,19,34,23,15,10,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374978,59501,16,3,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374979,59501,22,4,7,5,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374995,0003,52,7,13,14,9,4,3,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374997,59497,27,5,9,6,4,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,374999,55390,18,3,6,4,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375000,55390,29,6,9,7,4,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375001,55390,22,4,8,5,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375006,59476,100,18,34,23,15,10,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375008,59459,45,8,15,10,7,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375010,59460,31,6,10,7,5,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375012,59459,27,5,9,6,4,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375048,59560,27,5,9,6,4,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375049,59576,42,8,14,10,6,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375050,59576,26,5,9,6,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375052,59576,24,4,8,6,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375053,0109,23,2,5,6,5,2,2,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375075,0024,43,9,16,9,6,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375213,59500,101,21,33,22,15,10,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375214,07852,100,22,38,20,13,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375217,07546,83,18,31,17,11,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375224,59489,24,5,8,6,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375227,07448,123,27,46,25,16,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375233,7122,100,22,38,20,13,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375237,05052,83,18,31,17,11,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375242,07488,100,22,38,20,13,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375244,07836,100,22,38,20,13,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375247,07448,132,29,49,27,18,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375248,07448,100,22,38,20,13,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375253,07448,128,28,48,26,17,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375254,1566,100,22,38,20,13,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375257,07039,25,5,9,6,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375260,07039,100,22,38,20,13,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375273,07722,83,18,31,17,11,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375275,07448,100,22,38,20,13,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375276,8391,83,18,31,17,11,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375277,59566,70,14,23,15,11,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375278,11056,100,22,38,20,13,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375279,07448,100,22,38,20,13,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375284,07891,83,18,31,17,11,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375287,07546,99,22,37,20,13,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375290,07488,70,14,23,15,11,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375291,07820,59,13,22,12,8,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375305,07448,12,2,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375354,0024,23,5,8,5,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375364,07448,17,4,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375379,59499,31,6,10,7,5,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375389,11092,69,15,26,14,9,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375396,03328,34,5,8,9,6,3,2,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375399,0105,103,14,26,28,18,8,5,4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375404,0101,51,13,20,7,6,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375470,0013,25,4,9,6,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375470,07448,28,5,10,7,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375524,0105,55,5,11,15,11,6,4,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375536,60572,14,3,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375541,60575,14,3,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375544,60578,18,3,6,4,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375553,07448,18,3,7,4,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375568,0109,51,13,20,7,6,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375676,60556,22,5,8,5,3,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375677,60556,24,5,9,5,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375699,59547,34,7,12,8,4,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375711,59557,27,5,9,6,4,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375712,59533,29,6,9,7,4,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375728,59534,29,5,10,7,4,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375729,59459,26,5,9,6,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375731,59558,34,7,11,8,5,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375736,59548,25,5,8,6,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375738,59476,12,2,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375742,59497,16,3,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375747,55390,24,5,8,6,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375749,59612,14,3,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375838,59599,130,27,42,28,20,13,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,375851,0101,40,5,10,11,7,3,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,376106,59608,29,6,11,6,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,376128,59473,36,7,14,8,5,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,376236,0013,39,8,13,9,6,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,376236,07448,43,9,14,10,6,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,376635,07448,59,13,22,12,8,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,376637,10071,69,15,26,14,9,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,378010,59559,18,4,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,378106,0105,90,12,23,24,16,7,5,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,378109,0003,36,4,9,10,7,3,2,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,378112,0109,57,8,14,15,10,5,3,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,378122,55452,17,4,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,378143,59533,33,6,11,8,5,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,378169,59566,16,3,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,378170,59566,14,3,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,378364,05024,19,5,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,378364,07448,66,17,25,13,7,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,378400,07742,19,4,8,4,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,378401,07742,19,4,7,4,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,378917,02542,26,5,10,5,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,378930,2276,15,3,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,378962,0026,13,3,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,379024,0101,103,9,21,29,21,11,7,5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,379040,0101,103,14,26,28,18,8,5,4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,379122,59479,37,7,13,9,5,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,379139,59600,22,4,8,5,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,379160,04338,29,5,11,7,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,379278,07448,26,5,9,6,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,379280,59494,31,6,10,7,5,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
